"community","fun"
"Hop,Lt,Pk,Sp,Zb",0.821432089387994
"Hop,Lt,Pk,Td,Wa",0.754970805493817
"Hop,Lt,Pk,Wa,Zb",0.742080372166991
"Hop,Lt,Sc5,Sc8,Sp",0.896866317851544
"Hop,Lt,Sc5,Sc8,Td",0.884918299306172
"Hop,Lt,Sc5,Sc8,Wa",0.885763058469018
"Hop,Lt,Sc5,Sc8,Zb",0.897482494798616
"Hop,Lt,Sc5,Sp,Td",0.870074880904434
"Hop,Lt,Sc5,Sp,Wa",0.86664243956775
"Hop,Lt,Sc5,Sp,Zb",0.881064905230002
"Hop,Lt,Sc5,Td,Wa",0.845953802751378
"Hop,Lt,Sc5,Wa,Zb",0.85750801432825
"Hop,Lt,Sc8,Sp,Td",0.872083793784248
"Hop,Lt,Sc8,Sp,Wa",0.869600386622532
"Hop,Lt,Sc8,Sp,Zb",0.883252920212221
"Hop,Lt,Sc8,Td,Wa",0.850025855402251
"Hop,Lt,Sc8,Wa,Zb",0.86252580653104
"Hop,Lt,Sp,Td,Wa",0.831210934737929
"Hop,Lt,Sp,Wa,Zb",0.83900289599132
"Hop,Mp,Pk,Sc5,Sc8",0.822829229658785
"Hop,Mp,Pk,Sc5,Sp",0.788250843845669
"Hop,Mp,Pk,Sc5,Td",0.751430647019641
"Hop,Mp,Pk,Sc5,Wa",0.683417443265444
"Hop,Mp,Pk,Sc5,Zb",0.737219538875184
"Hop,Mp,Pk,Sc8,Sp",0.802526839297752
"Hop,Mp,Pk,Sc8,Td",0.771614220515289
"Hop,Mp,Pk,Sc8,Wa",0.723663044884685
"Hop,Mp,Pk,Sc8,Zb",0.765999134912273
"Hop,Mp,Pk,Sp,Td",0.717416939274873
"Hop,Mp,Pk,Sp,Wa",0.625201450035926
"Hop,Mp,Pk,Sp,Zb",0.691006289915012
"Hop,Mp,Pk,Td,Wa",0.521946605045927
"Hop,Mp,Pk,Td,Zb",0.614060326838519
"Hop,Mp,Pk,Wa,Zb",0.410804666147135
"Hop,Mp,Sc5,Sc8,Sp",0.865866514728461
"Hop,Mp,Sc5,Sc8,Td",0.848479217715921
"Hop,Mp,Sc5,Sc8,Wa",0.838279930933573
"Hop,Mp,Sc5,Sc8,Zb",0.858237677936631
"Hop,Mp,Sc5,Sp,Td",0.822960357198487
"Hop,Mp,Sc5,Sp,Wa",0.798831620364182
"Hop,Mp,Sc5,Sp,Zb",0.826636910233226
"Hop,Mp,Sc5,Td,Wa",0.758365725027615
"Hop,Mp,Sc5,Td,Zb",0.794829890287546
"Hop,Mp,Sc5,Wa,Zb",0.745212912908656
"Hop,Mp,Sc8,Sp,Td",0.831025580644835
"Hop,Mp,Sc8,Sp,Wa",0.814182041846096
"Hop,Mp,Sc8,Sp,Zb",0.837743857210482
"Hop,Mp,Sc8,Td,Wa",0.780660056049539
"Hop,Mp,Sc8,Td,Zb",0.810786772453687
"Hop,Mp,Sc8,Wa,Zb",0.778462209298451
"Hop,Mp,Sp,Td,Wa",0.70037062485594
"Hop,Mp,Sp,Td,Zb",0.749508009997284
"Hop,Mp,Sp,Wa,Zb",0.658397926409336
"Hop,Mp,Td,Wa,Zb",0.573772039058497
"Hop,Pk,Sc5,Sc8,Sp",0.860781546884049
"Hop,Pk,Sc5,Sc8,Td",0.842488519813352
"Hop,Pk,Sc5,Sc8,Wa",0.829577712582104
"Hop,Pk,Sc5,Sc8,Zb",0.850651234849368
"Hop,Pk,Sc5,Sp,Td",0.816016855080191
"Hop,Pk,Sc5,Sp,Wa",0.78813677441165
"Hop,Pk,Sc5,Sp,Zb",0.8175114134273
"Hop,Pk,Sc5,Td,Wa",0.743137647460228
"Hop,Pk,Sc5,Td,Zb",0.782206004408744
"Hop,Pk,Sc5,Wa,Zb",0.723034063662086
"Hop,Pk,Sc8,Sp,Td",0.822929742013548
"Hop,Pk,Sc8,Sp,Wa",0.800840525458183
"Hop,Pk,Sc8,Sp,Zb",0.826692787071105
"Hop,Pk,Sc8,Td,Wa",0.7608169667741
"Hop,Pk,Sc8,Td,Zb",0.794786415121778
"Hop,Pk,Sc8,Wa,Zb",0.748681942310856
"Hop,Pk,Sp,Td,Wa",0.70663378216224
"Hop,Pk,Sp,Td,Zb",0.752951718617202
"Hop,Pk,Sp,Wa,Zb",0.671210563804826
"Hop,Pk,Td,Wa,Zb",0.568706526823789
"Hop,Sc5,Sc8,Sp,Td",0.875208015339363
"Hop,Sc5,Sc8,Sp,Wa",0.873453404699439
"Hop,Sc5,Sc8,Sp,Zb",0.887249124683286
"Hop,Sc5,Sc8,Td,Wa",0.854461134658754
"Hop,Sc5,Sc8,Td,Zb",0.871193592987097
"Hop,Sc5,Sc8,Wa,Zb",0.868726014434135
"Hop,Sc5,Sp,Td,Wa",0.833585811861536
"Hop,Sc5,Sp,Td,Zb",0.854083458498818
"Hop,Sc5,Sp,Wa,Zb",0.84213258614768
"Hop,Sc8,Sp,Td,Wa",0.840681948447025
"Hop,Sc8,Sp,Td,Zb",0.859206673023852
"Hop,Sc8,Sp,Wa,Zb",0.851836826344532
"Hop,Sp,Td,Wa,Zb",0.775136236021797
"Ku,Lt,Mp,Pk,Sc5",0.787062381043939
"Ku,Lt,Mp,Pk,Sc8",0.800063798087227
"Ku,Lt,Mp,Pk,Sp",0.75725291197492
"Ku,Lt,Mp,Pk,Td",0.712857716692419
"Ku,Lt,Mp,Pk,Zb",0.693628536807637
"Ku,Lt,Mp,Sc5,Sc8",0.873230559828641
"Ku,Lt,Mp,Sc5,Td",0.833018705527782
"Ku,Lt,Mp,Sc5,Wa",0.815620777815416
"Ku,Lt,Mp,Sc5,Zb",0.839330895240198
"Ku,Lt,Mp,Sc8,Td",0.840894581405855
"Ku,Lt,Mp,Sc8,Wa",0.828614272481063
"Ku,Lt,Mp,Sc8,Zb",0.84898696414027
"Ku,Lt,Mp,Sp,Td",0.816144782730585
"Ku,Lt,Mp,Sp,Wa",0.791776369352235
"Ku,Lt,Mp,Sp,Zb",0.811200009354104
"Ku,Lt,Mp,Td,Wa",0.737451270000345
"Ku,Lt,Mp,Td,Zb",0.776083521837186
"Ku,Lt,Mp,Wa,Zb",0.720640803335943
"Ku,Lt,Pk,Sc5,Sc8",0.869781163923739
"Ku,Lt,Pk,Sc5,Td",0.83054429230011
"Ku,Lt,Pk,Sc5,Wa",0.814370354905862
"Ku,Lt,Pk,Sc5,Zb",0.83735397818288
"Ku,Lt,Pk,Sc8,Td",0.837930453306613
"Ku,Lt,Pk,Sc8,Wa",0.826223211635347
"Ku,Lt,Pk,Sc8,Zb",0.846193902056427
"Ku,Lt,Pk,Sp,Td",0.836400963399901
"Ku,Lt,Pk,Sp,Wa",0.846600942890137
"Ku,Lt,Pk,Sp,Zb",0.850302420768549
"Ku,Lt,Pk,Td,Wa",0.74010574097711
"Ku,Lt,Pk,Wa,Zb",0.727153864640656
"Ku,Lt,Sc5,Sc8,Sp",0.920606272248705
"Ku,Lt,Sc5,Sc8,Td",0.882580243760778
"Ku,Lt,Sc5,Sc8,Wa",0.883349016043163
"Ku,Lt,Sc5,Sc8,Zb",0.89523643859286
"Ku,Lt,Sc5,Td,Wa",0.841247181482277
"Ku,Lt,Sc5,Td,Zb",0.859563344899026
"Ku,Lt,Sc5,Wa,Zb",0.853846749990629
"Ku,Lt,Sc8,Td,Wa",0.845523636224276
"Ku,Lt,Sc8,Td,Zb",0.862735873497047
"Ku,Lt,Sc8,Wa,Zb",0.858480734940407
"Ku,Lt,Sp,Td,Wa",0.882442140413619
"Ku,Lt,Sp,Td,Zb",0.888754168063123
"Ku,Lt,Sp,Wa,Zb",0.894808110447744
"Ku,Lt,Td,Wa,Zb",0.848708371475558
"Ku,Mp,Pk,Sc5,Sc8",0.821603977949484
"Ku,Mp,Pk,Sc5,Sp",0.773253567699978
"Ku,Mp,Pk,Sc5,Td",0.739139069318148
"Ku,Mp,Pk,Sc5,Wa",0.675710419695684
"Ku,Mp,Pk,Sc5,Zb",0.730179779621992
"Ku,Mp,Pk,Sc8,Sp",0.791689488961168
"Ku,Mp,Pk,Sc8,Td",0.762378186601529
"Ku,Mp,Pk,Sc8,Wa",0.7169531053155
"Ku,Mp,Pk,Sc8,Zb",0.759999476582515
"Ku,Mp,Pk,Sp,Td",0.676005443565592
"Ku,Mp,Pk,Sp,Wa",0.555963682069836
"Ku,Mp,Pk,Sp,Zb",0.637850377588316
"Ku,Mp,Pk,Td,Wa",0.455994954388325
"Ku,Mp,Pk,Wa,Zb",0.354624763112403
"Ku,Mp,Sc5,Sc8,Sp",0.862540477683475
"Ku,Mp,Sc5,Sc8,Td",0.846388547573433
"Ku,Mp,Sc5,Sc8,Wa",0.839172172961549
"Ku,Mp,Sc5,Sc8,Zb",0.858324381932023
"Ku,Mp,Sc5,Sp,Td",0.812863325995092
"Ku,Mp,Sc5,Sp,Wa",0.784594533815661
"Ku,Mp,Sc5,Sp,Zb",0.815275502203298
"Ku,Mp,Sc5,Td,Wa",0.750676058910186
"Ku,Mp,Sc5,Td,Zb",0.788120153075597
"Ku,Mp,Sc5,Wa,Zb",0.74887699195459
"Ku,Mp,Sc8,Sp,Td",0.823334940120086
"Ku,Mp,Sc8,Sp,Wa",0.803394456731917
"Ku,Mp,Sc8,Sp,Zb",0.829052306172674
"Ku,Mp,Sc8,Td,Wa",0.773911609200704
"Ku,Mp,Sc8,Td,Zb",0.804938393975447
"Ku,Mp,Sc8,Wa,Zb",0.778903413647984
"Ku,Mp,Sp,Td,Wa",0.656840939283381
"Ku,Mp,Sp,Td,Zb",0.715946248387976
"Ku,Mp,Sp,Wa,Zb",0.60524655536931
"Ku,Mp,Td,Wa,Zb",0.605843385869517
"Ku,Pk,Sc5,Sc8,Sp",0.857037033118512
"Ku,Pk,Sc5,Sc8,Td",0.839572294288696
"Ku,Pk,Sc5,Sc8,Wa",0.828537407873199
"Ku,Pk,Sc5,Sc8,Zb",0.849299601823393
"Ku,Pk,Sc5,Sp,Td",0.80486551874581
"Ku,Pk,Sc5,Sp,Wa",0.771380345553326
"Ku,Pk,Sc5,Sp,Zb",0.80427734248919
"Ku,Pk,Sc5,Td,Wa",0.730448761056327
"Ku,Pk,Sc5,Wa,Zb",0.717963993933441
"Ku,Pk,Sc8,Sp,Td",0.814429622573167
"Ku,Pk,Sc8,Sp,Wa",0.788140452360959
"Ku,Pk,Sc8,Sp,Zb",0.816578653071883
"Ku,Pk,Sc8,Td,Wa",0.750329501380155
"Ku,Pk,Sc8,Wa,Zb",0.742636867034628
"Ku,Pk,Sp,Td,Wa",0.660067714273147
"Ku,Pk,Sp,Wa,Zb",0.612459893465368
"Ku,Sc5,Sc8,Sp,Td",0.871700224379643
"Ku,Sc5,Sc8,Sp,Wa",0.869169593881402
"Ku,Sc5,Sc8,Sp,Zb",0.883552466497991
"Ku,Sc5,Sc8,Td,Wa",0.851659235461668
"Ku,Sc5,Sc8,Td,Zb",0.868525549464523
"Ku,Sc5,Sc8,Wa,Zb",0.86867599067546
"Ku,Sc5,Sp,Td,Wa",0.822127232232505
"Ku,Sc5,Sp,Td,Zb",0.844883861068983
"Ku,Sc5,Sp,Wa,Zb",0.829742343093835
"Ku,Sc8,Sp,Td,Wa",0.831640399083628
"Ku,Sc8,Sp,Td,Zb",0.851863126036681
"Ku,Sc8,Sp,Wa,Zb",0.841914673477301
"Ku,Sp,Td,Wa,Zb",0.776008224986358
"Lt,Mp,Pk,Sc5,Sc8",0.837322730628403
"Lt,Mp,Pk,Sc5,Sp",0.816436067834403
"Lt,Mp,Pk,Sc5,Td",0.788778366087188
"Lt,Mp,Pk,Sc5,Zb",0.796539723432084
"Lt,Mp,Pk,Sc8,Sp",0.822318965492258
"Lt,Mp,Pk,Sc8,Td",0.797308343824799
"Lt,Mp,Pk,Sc8,Zb",0.805541105319724
"Lt,Mp,Pk,Sp,Td",0.769417417193043
"Lt,Mp,Pk,Sp,Zb",0.774185363958442
"Lt,Mp,Pk,Td,Zb",0.727828113516045
"Lt,Mp,Sc5,Sc8,Sp",0.875351110827687
"Lt,Mp,Sc5,Sc8,Td",0.860290572614067
"Lt,Mp,Sc5,Sc8,Wa",0.858921434161072
"Lt,Mp,Sc5,Sc8,Zb",0.873535241986117
"Lt,Mp,Sc5,Sp,Td",0.843151951608641
"Lt,Mp,Sc5,Sp,Wa",0.837908692030861
"Lt,Mp,Sc5,Sp,Zb",0.855269515545647
"Lt,Mp,Sc5,Td,Wa",0.811235695214753
"Lt,Mp,Sc5,Td,Zb",0.832837008777504
"Lt,Mp,Sc5,Wa,Zb",0.82694063400543
"Lt,Mp,Sc8,Sp,Td",0.846623220035968
"Lt,Mp,Sc8,Sp,Wa",0.842117609453868
"Lt,Mp,Sc8,Sp,Zb",0.858523089915087
"Lt,Mp,Sc8,Td,Wa",0.817610007975443
"Lt,Mp,Sc8,Td,Zb",0.837720250447484
"Lt,Mp,Sc8,Wa,Zb",0.832856256975688
"Lt,Mp,Sp,Td,Wa",0.78927883571555
"Lt,Mp,Sp,Td,Zb",0.814176675462924
"Lt,Mp,Sp,Wa,Zb",0.799366535620782
"Lt,Mp,Td,Wa,Zb",0.83709493571707
"Lt,Pk,Sc5,Sc8,Sp",0.871056588741245
"Lt,Pk,Sc5,Sc8,Td",0.855741276103338
"Lt,Pk,Sc5,Sc8,Wa",0.853280640985567
"Lt,Pk,Sc5,Sc8,Zb",0.868272875434676
"Lt,Pk,Sc5,Sp,Td",0.838466086261878
"Lt,Pk,Sc5,Sp,Wa",0.83200069381578
"Lt,Pk,Sc5,Sp,Zb",0.849781528497744
"Lt,Pk,Sc5,Td,Wa",0.804754113441667
"Lt,Pk,Sc5,Td,Zb",0.826854410503167
"Lt,Pk,Sc5,Wa,Zb",0.818857758174012
"Lt,Pk,Sc8,Sp,Td",0.841716384353161
"Lt,Pk,Sc8,Sp,Wa",0.835639733708199
"Lt,Pk,Sc8,Sp,Zb",0.852643034968256
"Lt,Pk,Sc8,Td,Wa",0.80998494742393
"Lt,Pk,Sc8,Td,Zb",0.830923260104746
"Lt,Pk,Sc8,Wa,Zb",0.822888841867756
"Lt,Pk,Sp,Td,Wa",0.787275482144076
"Lt,Pk,Sp,Td,Zb",0.811552392904077
"Lt,Pk,Sp,Wa,Zb",0.7985116035758
"Lt,Pk,Td,Wa,Zb",0.82789058499716
"Lt,Sc5,Sc8,Sp,Td",0.885172075515854
"Lt,Sc5,Sc8,Sp,Wa",0.887468448717178
"Lt,Sc5,Sc8,Sp,Zb",0.898314691162061
"Lt,Sc5,Sc8,Td,Wa",0.872233689876742
"Lt,Sc5,Sc8,Td,Zb",0.884996271822201
"Lt,Sc5,Sc8,Wa,Zb",0.88984891183015
"Lt,Sc5,Sp,Td,Wa",0.859316803125179
"Lt,Sc5,Sp,Td,Zb",0.873526786499913
"Lt,Sc5,Sp,Wa,Zb",0.876746214566521
"Lt,Sc8,Sp,Td,Wa",0.861431851261345
"Lt,Sc8,Sp,Td,Zb",0.875182628049878
"Lt,Sc8,Sp,Wa,Zb",0.877902583514978
"Lt,Sp,Td,Wa,Zb",0.888083728440066
"Mp,Pk,Sc5,Sc8,Sp",0.854306626694139
"Mp,Pk,Sc5,Sc8,Td",0.835074367459164
"Mp,Pk,Sc5,Sc8,Wa",0.818848668576651
"Mp,Pk,Sc5,Sc8,Zb",0.840778005436774
"Mp,Pk,Sc5,Sp,Td",0.801335852782561
"Mp,Pk,Sc5,Sp,Wa",0.762984565177888
"Mp,Pk,Sc5,Sp,Zb",0.795924415805911
"Mp,Pk,Sc5,Td,Wa",0.714086593188912
"Mp,Pk,Sc5,Td,Zb",0.75602992495067
"Mp,Pk,Sc5,Wa,Zb",0.678095633049313
"Mp,Pk,Sc8,Sp,Td",0.811192969540139
"Mp,Pk,Sc8,Sp,Wa",0.78138393918723
"Mp,Pk,Sc8,Sp,Zb",0.810081792489834
"Mp,Pk,Sc8,Td,Wa",0.737779715167243
"Mp,Pk,Sc8,Td,Zb",0.774354332980377
"Mp,Pk,Sc8,Wa,Zb",0.714212959550466
"Mp,Pk,Sp,Td,Wa",0.657740142028006
"Mp,Pk,Sp,Td,Zb",0.711511300983562
"Mp,Pk,Sp,Wa,Zb",0.593686094383717
"Mp,Pk,Td,Wa,Zb",0.529223225022197
"Mp,Sc5,Sc8,Sp,Td",0.86896325725217
"Mp,Sc5,Sc8,Sp,Wa",0.864935474481212
"Mp,Sc5,Sc8,Sp,Zb",0.879844491722846
"Mp,Sc5,Sc8,Td,Wa",0.844873307685752
"Mp,Sc5,Sc8,Td,Zb",0.862604436397409
"Mp,Sc5,Sc8,Wa,Zb",0.857138628991207
"Mp,Sc5,Sp,Td,Wa",0.816976917390881
"Mp,Sc5,Sp,Td,Zb",0.839759021880221
"Mp,Sc5,Sp,Wa,Zb",0.818837598253924
"Mp,Sc8,Sp,Td,Wa",0.827551946586441
"Mp,Sc8,Sp,Td,Zb",0.847886096172905
"Mp,Sc8,Sp,Wa,Zb",0.834428919652817
"Mp,Sp,Td,Wa,Zb",0.745624637791109
"Pk,Sc5,Sc8,Sp,Td",0.864699070224476
"Pk,Sc5,Sc8,Sp,Wa",0.857637087048292
"Pk,Sc5,Sc8,Sp,Zb",0.873975072445777
"Pk,Sc5,Sc8,Td,Wa",0.831132467289086
"Pk,Sc5,Sc8,Td,Zb",0.851841353735643
"Pk,Sc5,Sc8,Wa,Zb",0.83716110747065
"Pk,Sc5,Sp,Td,Wa",0.808567012730338
"Pk,Sc5,Sp,Td,Zb",0.832903530492559
"Pk,Sc5,Sp,Wa,Zb",0.808669755430548
"Pk,Sc8,Sp,Td,Wa",0.817921949562404
"Pk,Sc8,Sp,Td,Zb",0.840183349518124
"Pk,Sc8,Sp,Wa,Zb",0.821345831171478
"Pk,Sp,Td,Wa,Zb",0.738446325773133
"Sc5,Sc8,Sp,Td,Wa",0.864323983626876
"Sc5,Sc8,Sp,Td,Zb",0.877658384122659
"Sc5,Sc8,Sp,Wa,Zb",0.881515559799863
"Sc5,Sc8,Td,Wa,Zb",0.923041036749904
"Ap,Hop,Ku,Lt,Mp,Pk",0.582947848589705
"Ap,Hop,Ku,Lt,Mp,Sp",0.742780228338147
"Ap,Hop,Ku,Lt,Mp,Td",0.702298995748539
"Ap,Hop,Ku,Lt,Mp,Wa",0.56941274178905
"Ap,Hop,Ku,Lt,Mp,Zb",0.721799548685057
"Ap,Hop,Ku,Lt,Pk,Sp",0.761892568695084
"Ap,Hop,Ku,Lt,Pk,Td",0.739740479960199
"Ap,Hop,Ku,Lt,Pk,Wa",0.660668168533388
"Ap,Hop,Ku,Lt,Pk,Zb",0.770884821104161
"Ap,Hop,Ku,Lt,Sc5,Sc8",0.915567330370539
"Ap,Hop,Ku,Lt,Sp,Td",0.827820324861937
"Ap,Hop,Ku,Lt,Sp,Wa",0.796963858810923
"Ap,Hop,Ku,Lt,Sp,Zb",0.84043263741174
"Ap,Hop,Ku,Lt,Td,Wa",0.759274004716503
"Ap,Hop,Ku,Lt,Td,Zb",0.809636780482331
"Ap,Hop,Ku,Lt,Wa,Zb",0.7897037960846
"Ap,Hop,Ku,Mp,Pk,Sc5",0.689162004275646
"Ap,Hop,Ku,Mp,Pk,Sc8",0.711501379543865
"Ap,Hop,Ku,Mp,Pk,Sp",0.520726027512435
"Ap,Hop,Ku,Mp,Pk,Td",0.565670440032168
"Ap,Hop,Ku,Mp,Pk,Wa",0.407613622334307
"Ap,Hop,Ku,Mp,Pk,Zb",0.401708127519332
"Ap,Hop,Ku,Mp,Sc5,Sc8",0.811604234952645
"Ap,Hop,Ku,Mp,Sc5,Sp",0.788168107924395
"Ap,Hop,Ku,Mp,Sc5,Td",0.751847490952636
"Ap,Hop,Ku,Mp,Sc5,Wa",0.708410727444409
"Ap,Hop,Ku,Mp,Sc8,Sp",0.796862083017199
"Ap,Hop,Ku,Mp,Sc8,Td",0.766431690155365
"Ap,Hop,Ku,Mp,Sc8,Wa",0.733085623030965
"Ap,Hop,Ku,Mp,Sp,Td",0.730101296697533
"Ap,Hop,Ku,Mp,Sp,Wa",0.675916797232756
"Ap,Hop,Ku,Mp,Sp,Zb",0.644709243149949
"Ap,Hop,Ku,Mp,Td,Zb",0.594795982196005
"Ap,Hop,Ku,Mp,Wa,Zb",0.403735624585088
"Ap,Hop,Ku,Pk,Sc5,Sc8",0.806994485786692
"Ap,Hop,Ku,Pk,Sc5,Sp",0.783856703991143
"Ap,Hop,Ku,Pk,Sc5,Td",0.748113301065691
"Ap,Hop,Ku,Pk,Sc5,Wa",0.705216751198418
"Ap,Hop,Ku,Pk,Sc5,Zb",0.740874265040237
"Ap,Hop,Ku,Pk,Sc8,Sp",0.792430990417001
"Ap,Hop,Ku,Pk,Sc8,Td",0.762318446365789
"Ap,Hop,Ku,Pk,Sc8,Wa",0.72900830863618
"Ap,Hop,Ku,Pk,Sc8,Zb",0.759392605698493
"Ap,Hop,Ku,Pk,Sp,Td",0.72679904397257
"Ap,Hop,Ku,Pk,Sp,Wa",0.673551297342955
"Ap,Hop,Ku,Pk,Sp,Zb",0.654235728769964
"Ap,Hop,Ku,Pk,Td,Wa",0.57065361830731
"Ap,Hop,Ku,Pk,Td,Zb",0.648967817798365
"Ap,Hop,Ku,Pk,Wa,Zb",0.50307594929555
"Ap,Hop,Ku,Sc5,Sc8,Sp",0.854948972570875
"Ap,Hop,Ku,Sc5,Sc8,Td",0.838990812695676
"Ap,Hop,Ku,Sc5,Sc8,Wa",0.830765996701481
"Ap,Hop,Ku,Sc5,Sc8,Zb",0.846374950128561
"Ap,Hop,Ku,Sc5,Sp,Td",0.821086378079177
"Ap,Hop,Ku,Sc5,Sp,Wa",0.806650829513371
"Ap,Hop,Ku,Sc5,Sp,Zb",0.825776699124243
"Ap,Hop,Ku,Sc5,Td,Wa",0.768964266730229
"Ap,Hop,Ku,Sc5,Td,Zb",0.794779677075042
"Ap,Hop,Ku,Sc5,Wa,Zb",0.762942654569583
"Ap,Hop,Ku,Sc8,Sp,Td",0.826908426741498
"Ap,Hop,Ku,Sc8,Sp,Wa",0.815351725152808
"Ap,Hop,Ku,Sc8,Sp,Zb",0.83265630132407
"Ap,Hop,Ku,Sc8,Td,Wa",0.784261490842466
"Ap,Hop,Ku,Sc8,Td,Zb",0.80670542757003
"Ap,Hop,Ku,Sc8,Wa,Zb",0.783263635426782
"Ap,Hop,Ku,Sp,Td,Wa",0.699512185173541
"Ap,Hop,Ku,Sp,Td,Zb",0.774852104635626
"Ap,Hop,Ku,Sp,Wa,Zb",0.733520378795538
"Ap,Hop,Ku,Td,Wa,Zb",0.642085706433942
"Ap,Hop,Lt,Mp,Pk,Sc5",0.790081717987672
"Ap,Hop,Lt,Mp,Pk,Sc8",0.797302360791649
"Ap,Hop,Lt,Mp,Pk,Sp",0.765446719639232
"Ap,Hop,Lt,Mp,Pk,Td",0.740614439469156
"Ap,Hop,Lt,Mp,Pk,Wa",0.629403938760025
"Ap,Hop,Lt,Mp,Pk,Zb",0.694393691369287
"Ap,Hop,Lt,Mp,Sc5,Sc8",0.856942617449402
"Ap,Hop,Lt,Mp,Sc5,Sp",0.84312898430546
"Ap,Hop,Lt,Mp,Sc5,Td",0.825424443185653
"Ap,Hop,Lt,Mp,Sc5,Wa",0.813748226442181
"Ap,Hop,Lt,Mp,Sc8,Sp",0.846570739573408
"Ap,Hop,Lt,Mp,Sc8,Td",0.830364268691343
"Ap,Hop,Lt,Mp,Sc8,Wa",0.820822480411465
"Ap,Hop,Lt,Mp,Sp,Td",0.812607933199655
"Ap,Hop,Lt,Mp,Sp,Wa",0.772581210250607
"Ap,Hop,Lt,Mp,Sp,Zb",0.795192953674179
"Ap,Hop,Lt,Mp,Td,Zb",0.751494621739516
"Ap,Hop,Lt,Mp,Wa,Zb",0.712724693213358
"Ap,Hop,Lt,Pk,Sc5,Sc8",0.852567384981903
"Ap,Hop,Lt,Pk,Sc5,Sp",0.838761560625805
"Ap,Hop,Lt,Pk,Sc5,Td",0.8210153377775
"Ap,Hop,Lt,Pk,Sc5,Wa",0.808771206096252
"Ap,Hop,Lt,Pk,Sc5,Zb",0.826595508152816
"Ap,Hop,Lt,Pk,Sc8,Sp",0.842265901786661
"Ap,Hop,Lt,Pk,Sc8,Td",0.825979216010985
"Ap,Hop,Lt,Pk,Sc8,Wa",0.815818565739365
"Ap,Hop,Lt,Pk,Sc8,Zb",0.832234574013714
"Ap,Hop,Lt,Pk,Sp,Td",0.808328032505835
"Ap,Hop,Lt,Pk,Sp,Wa",0.779955579127243
"Ap,Hop,Lt,Pk,Sp,Zb",0.811844572333411
"Ap,Hop,Lt,Pk,Td,Wa",0.757634550332163
"Ap,Hop,Lt,Pk,Td,Zb",0.75532715240189
"Ap,Hop,Lt,Pk,Wa,Zb",0.752343994295336
"Ap,Hop,Lt,Sc5,Sc8,Sp",0.88574223868112
"Ap,Hop,Lt,Sc5,Sc8,Td",0.87525382424431
"Ap,Hop,Lt,Sc5,Sc8,Wa",0.874548896977989
"Ap,Hop,Lt,Sc5,Sc8,Zb",0.884602633629139
"Ap,Hop,Lt,Sc5,Sp,Td",0.863806304784206
"Ap,Hop,Lt,Sc5,Sp,Zb",0.872297176763577
"Ap,Hop,Lt,Sc5,Td,Wa",0.843393260461299
"Ap,Hop,Lt,Sc5,Wa,Zb",0.851459109316522
"Ap,Hop,Lt,Sc8,Sp,Td",0.866251922210728
"Ap,Hop,Lt,Sc8,Sp,Zb",0.874802627400122
"Ap,Hop,Lt,Sc8,Td,Wa",0.848088455058756
"Ap,Hop,Lt,Sc8,Wa,Zb",0.856815936704908
"Ap,Hop,Lt,Sp,Td,Wa",0.849140510832328
"Ap,Hop,Lt,Sp,Td,Zb",0.873705717994634
"Ap,Hop,Lt,Sp,Wa,Zb",0.855464740154188
"Ap,Hop,Lt,Td,Wa,Zb",0.769266490976035
"Ap,Hop,Mp,Pk,Sc5,Sc8",0.796374423038917
"Ap,Hop,Mp,Pk,Sc5,Td",0.728631281902247
"Ap,Hop,Mp,Pk,Sc5,Wa",0.675815133451514
"Ap,Hop,Mp,Pk,Sc8,Td",0.745950164106738
"Ap,Hop,Mp,Pk,Sc8,Wa",0.705441867739542
"Ap,Hop,Mp,Pk,Sp,Td",0.633322678284415
"Ap,Hop,Mp,Pk,Sp,Wa",0.478681674454162
"Ap,Hop,Mp,Pk,Sp,Zb",0.608917804074152
"Ap,Hop,Mp,Pk,Td,Zb",0.526960715908086
"Ap,Hop,Mp,Pk,Wa,Zb",0.293237573757358
"Ap,Hop,Mp,Sc5,Sc8,Sp",0.848613369983109
"Ap,Hop,Mp,Sc5,Sc8,Td",0.831060235033301
"Ap,Hop,Mp,Sc5,Sc8,Wa",0.820901810541882
"Ap,Hop,Mp,Sc5,Sc8,Zb",0.909745801033373
"Ap,Hop,Mp,Sc5,Sp,Td",0.811114111811978
"Ap,Hop,Mp,Sc5,Sp,Wa",0.793406751125162
"Ap,Hop,Mp,Sc8,Sp,Td",0.817997724299192
"Ap,Hop,Mp,Sc8,Sp,Wa",0.80395655063305
"Ap,Hop,Mp,Sp,Td,Zb",0.711384979326966
"Ap,Hop,Mp,Sp,Wa,Zb",0.633060064060816
"Ap,Hop,Pk,Sc5,Sc8,Sp",0.844139882173162
"Ap,Hop,Pk,Sc5,Sc8,Td",0.826546354163783
"Ap,Hop,Pk,Sc5,Sc8,Wa",0.815789994851787
"Ap,Hop,Pk,Sc5,Sc8,Zb",0.833116181305287
"Ap,Hop,Pk,Sc5,Sp,Td",0.806798732240445
"Ap,Hop,Pk,Sc5,Sp,Wa",0.788737690309425
"Ap,Hop,Pk,Sc5,Td,Wa",0.745312052356244
"Ap,Hop,Pk,Sc5,Td,Zb",0.774632713448342
"Ap,Hop,Pk,Sc5,Wa,Zb",0.734978113676494
